因子名称,用作条件的因子,使用的参数,归属指数,科目类别,partion_loc,start_day,end_day,trl_day,nmlz_days,年化收益率 （全时期）,超额收益（全时期）：,夏普比率 （全时期）,最大回撤率 （全时期）,年化收益率 （前2/3时期）,夏普比率 （前2/3时期）,最大回撤率 （前2/3时期）,年化收益率 （后1/3时期）,夏普比率 （后1/3时期）,最大回撤率 （后1/3时期）,IC值,ICIR
float_share,total_mv,std,中证500,LT_SB,BOTTOM,20130101,20201231,20,10,-27.05%,-37.01%,-0.81,-92.03%,-29.54%,-0.86,-83.77%,-21.73%,-0.66,-51.84%,-0.0072,-0.025
float_share,total_mv,std,中证500,Long_top,BOTTOM,20130101,20201231,20,10,0.29%,-9.66%,0.19,-62.19%,8.40%,0.41,-62.19%,-14.11%,-0.32,-46.35%,-0.0072,-0.025
float_share,total_mv,std,中证500,Long_bottom,BOTTOM,20130101,20201231,20,10,28.71%,18.75%,0.89,-51.19%,43.65%,1.16,-51.19%,3.22%,0.27,-39.31%,-0.0072,-0.025
float_share,total_mv,std,中证500,LT_SB,BOTTOM,20130101,20201231,30,10,2.34%,-7.62%,0.22,-43.21%,4.59%,0.30,-36.85%,-1.90%,0.02,-23.19%,0.0046,0.0214
float_share,total_mv,std,中证500,Long_top,BOTTOM,20130101,20201231,30,10,17.97%,8.00%,0.69,-47.32%,35.64%,1.08,-40.43%,-10.84%,-0.25,-45.30%,0.0046,0.0214
float_share,total_mv,std,中证500,Long_bottom,BOTTOM,20130101,20201231,30,10,10.64%,0.68%,0.48,-59.25%,24.51%,0.79,-59.25%,-12.45%,-0.25,-47.44%,0.0046,0.0214
float_share,total_mv,std,中证500,LT_SB,TOP,20130101,20201231,10,20,-8.59%,-18.55%,-0.80,-51.75%,-8.89%,-0.81,-46.62%,-8.06%,-0.75,-24.66%,-0.0077,-0.0753
float_share,total_mv,std,中证500,Long_top,TOP,20130101,20201231,10,20,0.00%,-9.95%,0.16,-75.89%,3.03%,0.26,-64.62%,-5.81%,-0.12,-37.14%,-0.0077,-0.0753
float_share,total_mv,std,中证500,Long_bottom,TOP,20130101,20201231,10,20,9.18%,-0.78%,0.46,-69.31%,13.38%,0.57,-57.76%,1.27%,0.19,-35.69%,-0.0077,-0.0753
float_share,total_mv,std,中证500,LT_SB,TOP,20130101,20201231,20,20,-3.22%,-13.18%,-0.27,-36.19%,-0.44%,0.01,-21.24%,-8.50%,-0.89,-21.22%,-0.0038,-0.0399
float_share,total_mv,std,中证500,Long_top,TOP,20130101,20201231,20,20,4.59%,-5.38%,0.30,-69.88%,10.35%,0.47,-56.32%,-5.96%,-0.12,-36.05%,-0.0038,-0.0399
float_share,total_mv,std,中证500,Long_bottom,TOP,20130101,20201231,20,20,8.01%,-1.96%,0.43,-67.51%,10.94%,0.51,-59.89%,2.54%,0.22,-32.84%,-0.0038,-0.0399
float_share,total_mv,std,中证500,LT_SB,TOP,20130101,20201231,30,20,-5.32%,-15.94%,-0.45,-50.62%,-0.44%,0.04,-25.79%,-14.40%,-1.61,-34.87%,-0.0053,-0.0573
float_share,total_mv,std,中证500,Long_top,TOP,20130101,20201231,30,20,4.69%,-5.94%,0.32,-69.51%,11.33%,0.51,-54.00%,-7.37%,-0.17,-37.29%,-0.0053,-0.0573
float_share,total_mv,std,中证500,Long_bottom,TOP,20130101,20201231,30,20,10.64%,0.02%,0.52,-64.77%,12.01%,0.56,-57.62%,7.81%,0.43,-29.55%,-0.0053,-0.0573
float_share,total_mv,std,中证500,LT_SB,BOTTOM,20130101,20201231,10,20,-7.76%,-17.72%,-0.03,-72.14%,-0.05%,0.19,-71.88%,-21.48%,-0.46,-50.94%,0.0145,0.0295
float_share,total_mv,std,中证500,Long_top,BOTTOM,20130101,20201231,10,20,-8.50%,-18.46%,-0.07,-71.44%,0.39%,0.27,-67.11%,-23.97%,-0.68,-51.94%,0.0145,0.0295
float_share,total_mv,std,中证500,Long_bottom,BOTTOM,20130101,20201231,10,20,-1.32%,-11.27%,-0.56,-15.31%,0.10%,0.31,-10.02%,-4.05%,-1.27,-13.27%,0.0145,0.0295
float_share,total_mv,std,中证500,LT_SB,BOTTOM,20130101,20201231,20,20,-27.15%,-37.11%,-0.58,-96.28%,-36.28%,-0.89,-93.43%,-4.74%,0.08,-57.13%,-0.0055,-0.0148
float_share,total_mv,std,中证500,Long_top,BOTTOM,20130101,20201231,20,20,4.10%,-5.87%,0.31,-66.07%,12.70%,0.50,-53.07%,-11.08%,-0.16,-50.52%,-0.0055,-0.0148
float_share,total_mv,std,中证500,Long_bottom,BOTTOM,20130101,20201231,20,20,32.03%,22.07%,1.07,-56.60%,65.04%,1.86,-47.31%,-15.38%,-0.23,-54.74%,-0.0055,-0.0148
float_share,total_mv,std,中证500,LT_SB,BOTTOM,20130101,20201231,30,20,10.25%,-0.37%,0.49,-44.87%,13.96%,0.58,-44.87%,3.22%,0.26,-33.00%,0.0061,0.0229
float_share,total_mv,std,中证500,Long_top,BOTTOM,20130101,20201231,30,20,15.92%,5.29%,0.61,-53.41%,26.56%,0.85,-49.52%,-2.88%,0.06,-41.11%,0.0061,0.0229
float_share,total_mv,std,中证500,Long_bottom,BOTTOM,20130101,20201231,30,20,-0.83%,-11.46%,0.17,-78.75%,4.39%,0.31,-67.24%,-10.55%,-0.16,-52.99%,0.0061,0.0229
float_share,total_mv,std,中证500,LT_SB,TOP,20130101,20201231,10,30,-6.35%,-16.31%,-0.56,-46.99%,-5.52%,-0.46,-40.59%,-7.96%,-0.76,-25.40%,-0.0073,-0.0701
float_share,total_mv,std,中证500,Long_top,TOP,20130101,20201231,10,30,1.66%,-8.31%,0.21,-74.71%,5.57%,0.34,-62.58%,-5.76%,-0.11,-37.23%,-0.0073,-0.0701
float_share,total_mv,std,中证500,Long_bottom,TOP,20130101,20201231,10,30,8.40%,-1.57%,0.43,-70.46%,11.82%,0.52,-59.73%,1.86%,0.20,-34.06%,-0.0073,-0.0701
float_share,total_mv,std,中证500,LT_SB,TOP,20130101,20201231,20,30,-3.76%,-14.38%,-0.28,-34.33%,-2.34%,-0.13,-19.85%,-6.54%,-0.61,-20.27%,-0.0039,-0.0394
float_share,total_mv,std,中证500,Long_top,TOP,20130101,20201231,20,30,4.79%,-5.84%,0.33,-69.90%,9.57%,0.46,-54.46%,-4.00%,-0.01,-35.34%,-0.0039,-0.0394
float_share,total_mv,std,中证500,Long_bottom,TOP,20130101,20201231,20,30,9.18%,-1.45%,0.46,-65.69%,12.70%,0.57,-57.84%,2.54%,0.22,-29.45%,-0.0039,-0.0394
float_share,total_mv,std,中证500,LT_SB,TOP,20130101,20201231,30,30,-4.10%,-14.84%,-0.34,-44.04%,-0.78%,-0.01,-26.11%,-10.35%,-1.20,-27.44%,-0.0049,-0.0521
float_share,total_mv,std,中证500,Long_top,TOP,20130101,20201231,30,30,4.10%,-6.63%,0.29,-69.51%,10.25%,0.47,-53.32%,-7.23%,-0.17,-35.57%,-0.0049,-0.0521
float_share,total_mv,std,中证500,Long_bottom,TOP,20130101,20201231,30,30,8.59%,-2.14%,0.46,-65.62%,11.23%,0.54,-57.36%,3.52%,0.26,-28.39%,-0.0049,-0.0521
float_share,total_mv,std,中证500,LT_SB,BOTTOM,20130101,20201231,10,30,-5.47%,-15.43%,-0.04,-67.59%,-7.47%,-0.12,-54.24%,-1.32%,0.11,-40.58%,0.0063,0.0119
float_share,total_mv,std,中证500,Long_top,BOTTOM,20130101,20201231,10,30,-6.15%,-16.11%,-0.11,-69.31%,-7.47%,-0.20,-54.24%,-3.42%,0.05,-43.73%,0.0063,0.0119
float_share,total_mv,std,中证500,Long_bottom,BOTTOM,20130101,20201231,10,30,-0.73%,-10.70%,-5.96,-6.58%,0.00%,nan,0.00%,-2.15%,-5.96,-6.58%,0.0063,0.0119
float_share,total_mv,std,中证500,LT_SB,BOTTOM,20130101,20201231,20,30,-5.62%,-16.24%,0.09,-88.84%,14.45%,0.52,-69.85%,-35.69%,-0.87,-70.93%,-0.0286,-0.0632
float_share,total_mv,std,中证500,Long_top,BOTTOM,20130101,20201231,20,30,1.17%,-9.45%,0.26,-76.88%,20.90%,0.69,-53.05%,-29.20%,-0.72,-60.54%,-0.0286,-0.0632
float_share,total_mv,std,中证500,Long_bottom,BOTTOM,20130101,20201231,20,30,2.25%,-8.38%,0.36,-58.70%,2.05%,0.39,-58.70%,2.73%,0.33,-38.54%,-0.0286,-0.0632
float_share,total_mv,std,中证500,LT_SB,BOTTOM,20130101,20201231,30,30,-8.54%,-19.29%,-0.08,-72.80%,-7.42%,-0.03,-53.22%,-10.69%,-0.19,-53.78%,-0.0042,-0.0138
float_share,total_mv,std,中证500,Long_top,BOTTOM,20130101,20201231,30,30,10.16%,-0.58%,0.45,-55.84%,13.09%,0.52,-49.64%,4.39%,0.29,-35.76%,-0.0042,-0.0138
float_share,total_mv,std,中证500,Long_bottom,BOTTOM,20130101,20201231,30,30,12.60%,1.86%,0.53,-61.34%,13.77%,0.57,-60.60%,10.25%,0.45,-40.21%,-0.0042,-0.0138
float_share,total_mv,std_ratio,中证500,LT_SB,TOP,20130101,20201231,10,10,-6.15%,-16.38%,0.04,-71.63%,-2.15%,0.15,-59.77%,-13.67%,-0.18,-68.26%,0.0021,0.0059
float_share,total_mv,std_ratio,中证500,Long_top,TOP,20130101,20201231,10,10,-5.91%,-16.14%,0.05,-82.83%,-1.07%,0.18,-74.10%,-14.79%,-0.23,-57.29%,0.0021,0.0059
float_share,total_mv,std_ratio,中证500,Long_bottom,TOP,20130101,20201231,10,10,-6.05%,-16.28%,0.02,-75.03%,-5.37%,0.05,-63.14%,-7.42%,-0.05,-46.68%,0.0021,0.0059
float_share,total_mv,std_ratio,中证500,LT_SB,TOP,20130101,20201231,20,10,19.14%,9.19%,0.79,-35.71%,14.55%,0.61,-35.71%,29.10%,1.20,-17.39%,0.0066,0.0276
float_share,total_mv,std_ratio,中证500,Long_top,TOP,20130101,20201231,20,10,21.88%,11.92%,0.75,-57.11%,29.88%,0.92,-57.11%,7.23%,0.38,-34.67%,0.0066,0.0276
float_share,total_mv,std_ratio,中证500,Long_bottom,TOP,20130101,20201231,20,10,-1.95%,-11.91%,0.13,-71.04%,8.20%,0.41,-59.78%,-19.58%,-0.53,-45.45%,0.0066,0.0276
float_share,total_mv,std_ratio,中证500,LT_SB,TOP,20130101,20201231,30,10,6.74%,-3.23%,0.44,-25.94%,4.00%,0.30,-25.94%,12.40%,0.72,-20.83%,-0.0017,-0.0092
float_share,total_mv,std_ratio,中证500,Long_top,TOP,20130101,20201231,30,10,18.26%,8.29%,0.70,-45.46%,26.37%,0.88,-45.46%,3.52%,0.26,-39.05%,-0.0017,-0.0092
float_share,total_mv,std_ratio,中证500,Long_bottom,TOP,20130101,20201231,30,10,8.11%,-1.86%,0.42,-57.52%,18.65%,0.69,-51.76%,-10.25%,-0.21,-41.78%,-0.0017,-0.0092
float_share,total_mv,std_ratio,中证500,LT_SB,BOTTOM,20130101,20201231,10,10,-5.81%,-16.04%,0.06,-73.73%,-0.15%,0.21,-57.18%,-16.21%,-0.25,-48.69%,-0.0069,-0.0173
float_share,total_mv,std_ratio,中证500,Long_top,BOTTOM,20130101,20201231,10,10,-0.98%,-11.20%,0.19,-85.26%,3.12%,0.30,-76.99%,-8.54%,-0.05,-51.93%,-0.0069,-0.0173
float_share,total_mv,std_ratio,中证500,Long_bottom,BOTTOM,20130101,20201231,10,10,-1.12%,-11.35%,0.19,-72.59%,-2.69%,0.13,-71.66%,2.05%,0.29,-33.87%,-0.0069,-0.0173
float_share,total_mv,std_ratio,中证500,LT_SB,BOTTOM,20130101,20201231,20,10,-25.49%,-35.45%,-0.77,-91.52%,-22.71%,-0.60,-79.27%,-30.66%,-1.12,-67.98%,-0.005,-0.018
float_share,total_mv,std_ratio,中证500,Long_top,BOTTOM,20130101,20201231,20,10,-1.17%,-11.13%,0.15,-55.96%,12.50%,0.51,-51.25%,-23.73%,-0.67,-55.04%,-0.005,-0.018
float_share,total_mv,std_ratio,中证500,Long_bottom,BOTTOM,20130101,20201231,20,10,24.90%,14.94%,0.81,-54.58%,36.62%,1.03,-54.58%,4.39%,0.29,-43.42%,-0.005,-0.018
float_share,total_mv,std_ratio,中证500,LT_SB,BOTTOM,20130101,20201231,30,10,-9.38%,-19.34%,-0.28,-65.82%,-11.23%,-0.35,-65.82%,-5.57%,-0.14,-32.88%,0.0024,0.0108
float_share,total_mv,std_ratio,中证500,Long_top,BOTTOM,20130101,20201231,30,10,5.18%,-4.79%,0.33,-51.89%,16.02%,0.61,-50.26%,-13.57%,-0.35,-43.33%,0.0024,0.0108
float_share,total_mv,std_ratio,中证500,Long_bottom,BOTTOM,20130101,20201231,30,10,11.72%,1.75%,0.50,-68.42%,25.49%,0.81,-52.70%,-11.57%,-0.23,-49.63%,0.0024,0.0108
float_share,total_mv,std_ratio,中证500,LT_SB,TOP,20130101,20201231,10,20,6.05%,-3.90%,0.36,-69.28%,23.54%,0.73,-39.10%,-21.88%,-0.42,-57.98%,0.0191,0.0388
float_share,total_mv,std_ratio,中证500,Long_top,TOP,20130101,20201231,10,20,1.07%,-8.88%,0.26,-69.50%,16.21%,0.69,-49.21%,-23.58%,-0.52,-57.15%,0.0191,0.0388
float_share,total_mv,std_ratio,中证500,Long_bottom,TOP,20130101,20201231,10,20,-6.05%,-16.02%,-1.11,-55.14%,-7.28%,-1.65,-47.68%,-3.52%,-0.41,-24.67%,0.0191,0.0388
float_share,total_mv,std_ratio,中证500,LT_SB,TOP,20130101,20201231,20,20,6.93%,-3.03%,0.37,-52.28%,0.68%,0.20,-52.28%,20.61%,0.76,-25.69%,0.0098,0.0335
float_share,total_mv,std_ratio,中证500,Long_top,TOP,20130101,20201231,20,20,25.68%,15.72%,0.82,-55.17%,31.05%,0.91,-55.17%,15.62%,0.61,-38.05%,0.0098,0.0335
float_share,total_mv,std_ratio,中证500,Long_bottom,TOP,20130101,20201231,20,20,10.74%,0.78%,0.47,-62.74%,21.29%,0.72,-52.84%,-7.71%,-0.06,-37.98%,0.0098,0.0335
float_share,total_mv,std_ratio,中证500,LT_SB,TOP,20130101,20201231,30,20,2.93%,-7.70%,0.26,-48.91%,0.49%,0.16,-48.91%,7.91%,0.46,-21.30%,0.0004,0.0019
float_share,total_mv,std_ratio,中证500,Long_top,TOP,20130101,20201231,30,20,14.26%,3.63%,0.58,-59.45%,22.07%,0.76,-51.90%,0.10%,0.17,-40.28%,0.0004,0.0019
float_share,total_mv,std_ratio,中证500,Long_bottom,TOP,20130101,20201231,30,20,7.81%,-2.81%,0.40,-53.20%,17.48%,0.65,-51.87%,-9.23%,-0.18,-41.17%,0.0004,0.0019
float_share,total_mv,std_ratio,中证500,LT_SB,BOTTOM,20130101,20201231,10,20,-8.15%,-18.12%,-0.05,-73.68%,-2.78%,0.11,-66.86%,-18.02%,-0.34,-45.86%,0.0046,0.0095
float_share,total_mv,std_ratio,中证500,Long_top,BOTTOM,20130101,20201231,10,20,-6.69%,-16.65%,-0.00,-68.28%,-0.44%,0.23,-62.77%,-17.97%,-0.40,-44.49%,0.0046,0.0095
float_share,total_mv,std_ratio,中证500,Long_bottom,BOTTOM,20130101,20201231,10,20,1.37%,-8.59%,1.28,-8.29%,2.25%,2.69,-6.56%,-0.29%,0.04,-8.29%,0.0046,0.0095
float_share,total_mv,std_ratio,中证500,LT_SB,BOTTOM,20130101,20201231,20,20,-25.24%,-35.21%,-0.52,-93.53%,-31.74%,-0.72,-88.97%,-10.40%,-0.09,-53.68%,-0.0008,-0.0022
float_share,total_mv,std_ratio,中证500,Long_top,BOTTOM,20130101,20201231,20,20,2.25%,-7.72%,0.26,-68.46%,9.86%,0.45,-53.64%,-11.38%,-0.17,-51.75%,-0.0008,-0.0022
float_share,total_mv,std_ratio,中证500,Long_bottom,BOTTOM,20130101,20201231,20,20,26.76%,16.80%,0.94,-52.26%,50.20%,1.55,-46.28%,-9.67%,-0.07,-49.56%,-0.0008,-0.0022
float_share,total_mv,std_ratio,中证500,LT_SB,BOTTOM,20130101,20201231,30,20,4.39%,-6.23%,0.30,-59.76%,5.08%,0.32,-59.76%,2.93%,0.24,-44.22%,0.0067,0.0253
float_share,total_mv,std_ratio,中证500,Long_top,BOTTOM,20130101,20201231,30,20,13.18%,2.56%,0.55,-54.15%,22.95%,0.78,-54.15%,-4.10%,0.03,-36.40%,0.0067,0.0253
float_share,total_mv,std_ratio,中证500,Long_bottom,BOTTOM,20130101,20201231,30,20,2.34%,-8.28%,0.27,-75.83%,9.86%,0.45,-65.08%,-11.18%,-0.19,-52.51%,0.0067,0.0253
float_share,total_mv,std_ratio,中证500,LT_SB,TOP,20130101,20201231,10,30,12.30%,2.34%,0.51,-48.75%,12.89%,0.52,-48.75%,11.13%,0.46,-38.46%,-0.0171,-0.034
float_share,total_mv,std_ratio,中证500,Long_top,TOP,20130101,20201231,10,30,8.69%,-1.28%,0.55,-48.81%,11.91%,0.69,-48.75%,2.64%,0.30,-37.79%,-0.0171,-0.034
float_share,total_mv,std_ratio,中证500,Long_bottom,TOP,20130101,20201231,10,30,-3.52%,-13.48%,-3.47,-27.92%,-0.93%,-2.20,-10.86%,-8.40%,-3.99,-23.19%,-0.0171,-0.034
float_share,total_mv,std_ratio,中证500,LT_SB,TOP,20130101,20201231,20,30,-3.86%,-14.48%,0.09,-72.32%,-5.81%,0.05,-72.32%,0.10%,0.17,-42.30%,0.0086,0.0248
float_share,total_mv,std_ratio,中证500,Long_top,TOP,20130101,20201231,20,30,19.34%,8.71%,0.66,-55.67%,31.45%,0.88,-55.67%,-1.61%,0.14,-41.62%,0.0086,0.0248
float_share,total_mv,std_ratio,中证500,Long_bottom,TOP,20130101,20201231,20,30,16.02%,5.39%,0.65,-69.99%,30.37%,1.04,-51.72%,-8.20%,-0.05,-42.90%,0.0086,0.0248
float_share,total_mv,std_ratio,中证500,LT_SB,TOP,20130101,20201231,30,30,-5.57%,-16.31%,-0.08,-64.80%,-1.66%,0.09,-54.57%,-12.94%,-0.46,-38.56%,-0.0004,-0.0018
float_share,total_mv,std_ratio,中证500,Long_top,TOP,20130101,20201231,30,30,12.21%,1.47%,0.51,-69.10%,20.31%,0.70,-54.36%,-2.34%,0.08,-45.52%,-0.0004,-0.0018
float_share,total_mv,std_ratio,中证500,Long_bottom,TOP,20130101,20201231,30,30,14.75%,4.01%,0.59,-56.17%,17.38%,0.65,-56.17%,9.67%,0.45,-32.51%,-0.0004,-0.0018
float_share,total_mv,std_ratio,中证500,LT_SB,BOTTOM,20130101,20201231,10,30,-1.46%,-11.43%,0.10,-62.58%,3.22%,0.26,-36.31%,-10.11%,-0.21,-52.31%,-0.0008,-0.0015
float_share,total_mv,std_ratio,中证500,Long_top,BOTTOM,20130101,20201231,10,30,-1.61%,-11.58%,0.15,-62.95%,3.22%,0.45,-36.31%,-10.45%,-0.32,-52.79%,-0.0008,-0.0015
float_share,total_mv,std_ratio,中证500,Long_bottom,BOTTOM,20130101,20201231,10,30,-0.15%,-10.11%,-1.17,-3.71%,0.00%,nan,0.00%,-0.44%,-1.17,-3.71%,-0.0008,-0.0015
float_share,total_mv,std_ratio,中证500,LT_SB,BOTTOM,20130101,20201231,20,30,-5.03%,-15.65%,0.10,-79.58%,-0.63%,0.21,-60.29%,-13.18%,-0.13,-48.59%,-0.0168,-0.0378
float_share,total_mv,std_ratio,中证500,Long_top,BOTTOM,20130101,20201231,20,30,0.10%,-10.53%,0.22,-75.96%,5.27%,0.35,-54.56%,-9.47%,-0.05,-53.64%,-0.0168,-0.0378
float_share,total_mv,std_ratio,中证500,Long_bottom,BOTTOM,20130101,20201231,20,30,0.49%,-10.14%,0.26,-51.28%,1.86%,0.38,-51.28%,-2.10%,0.13,-37.55%,-0.0168,-0.0378
float_share,total_mv,std_ratio,中证500,LT_SB,BOTTOM,20130101,20201231,30,30,-5.18%,-15.92%,0.03,-65.41%,-5.37%,0.03,-54.04%,-4.79%,0.02,-58.08%,0.0029,0.0096
float_share,total_mv,std_ratio,中证500,Long_top,BOTTOM,20130101,20201231,30,30,8.20%,-2.53%,0.42,-61.17%,9.18%,0.43,-51.89%,6.15%,0.35,-36.05%,0.0029,0.0096
float_share,total_mv,std_ratio,中证500,Long_bottom,BOTTOM,20130101,20201231,30,30,6.45%,-4.29%,0.38,-68.65%,7.52%,0.42,-58.85%,4.39%,0.30,-46.29%,0.0029,0.0096
float_share,total_mv,mean_diff,中证500,LT_SB,TOP,20130101,20201231,10,10,-8.89%,-19.12%,-0.07,-85.00%,-5.57%,0.03,-62.02%,-15.14%,-0.26,-63.38%,0.0047,0.0141
float_share,total_mv,mean_diff,中证500,Long_top,TOP,20130101,20201231,10,10,3.12%,-7.10%,0.29,-70.09%,11.52%,0.49,-52.58%,-11.72%,-0.16,-55.61%,0.0047,0.0141
float_share,total_mv,mean_diff,中证500,Long_bottom,TOP,20130101,20201231,10,10,6.74%,-3.49%,0.39,-57.70%,11.62%,0.53,-57.70%,-2.54%,0.11,-53.96%,0.0047,0.0141
float_share,total_mv,mean_diff,中证500,LT_SB,TOP,20130101,20201231,20,10,6.45%,-3.51%,0.38,-67.05%,7.42%,0.40,-67.05%,4.49%,0.30,-29.40%,0.0051,0.0229
float_share,total_mv,mean_diff,中证500,Long_top,TOP,20130101,20201231,20,10,16.11%,6.16%,0.63,-64.06%,30.86%,0.94,-62.44%,-8.59%,-0.13,-35.43%,0.0051,0.0229
float_share,total_mv,mean_diff,中证500,Long_bottom,TOP,20130101,20201231,20,10,4.98%,-4.97%,0.33,-52.11%,16.31%,0.61,-52.11%,-14.45%,-0.35,-39.59%,0.0051,0.0229
float_share,total_mv,mean_diff,中证500,LT_SB,TOP,20130101,20201231,30,10,-8.79%,-18.75%,-0.35,-55.88%,-8.01%,-0.29,-52.25%,-10.35%,-0.49,-34.28%,-0.0,-0.0
float_share,total_mv,mean_diff,中证500,Long_top,TOP,20130101,20201231,30,10,5.37%,-4.60%,0.34,-65.17%,11.04%,0.49,-52.63%,-4.93%,-0.02,-43.81%,-0.0,-0.0
float_share,total_mv,mean_diff,中证500,Long_bottom,TOP,20130101,20201231,30,10,13.09%,3.12%,0.56,-64.07%,17.38%,0.65,-52.61%,4.98%,0.31,-35.43%,-0.0,-0.0
float_share,total_mv,mean_diff,中证500,LT_SB,BOTTOM,20130101,20201231,10,10,-1.56%,-11.79%,0.16,-57.16%,-0.63%,0.18,-51.63%,-3.32%,0.12,-57.16%,-0.0065,-0.0189
float_share,total_mv,mean_diff,中证500,Long_top,BOTTOM,20130101,20201231,10,10,3.52%,-6.71%,0.30,-54.38%,15.72%,0.57,-50.77%,-17.04%,-0.31,-54.38%,-0.0065,-0.0189
float_share,total_mv,mean_diff,中证500,Long_bottom,BOTTOM,20130101,20201231,10,10,-2.69%,-12.92%,0.14,-60.71%,8.01%,0.46,-56.63%,-21.04%,-0.46,-56.06%,-0.0065,-0.0189
float_share,total_mv,mean_diff,中证500,LT_SB,BOTTOM,20130101,20201231,20,10,-10.60%,-20.56%,-0.23,-83.39%,-23.63%,-0.72,-82.75%,22.56%,0.90,-18.22%,-0.0029,-0.0111
float_share,total_mv,mean_diff,中证500,Long_top,BOTTOM,20130101,20201231,20,10,4.00%,-5.95%,0.30,-64.16%,9.38%,0.44,-64.16%,-6.10%,-0.05,-34.39%,-0.0029,-0.0111
float_share,total_mv,mean_diff,中证500,Long_bottom,BOTTOM,20130101,20201231,20,10,10.45%,0.49%,0.47,-71.67%,35.84%,1.00,-64.10%,-26.86%,-0.78,-58.22%,-0.0029,-0.0111
float_share,total_mv,mean_diff,中证500,LT_SB,BOTTOM,20130101,20201231,30,10,7.42%,-2.55%,0.42,-40.02%,1.95%,0.21,-40.02%,19.14%,0.88,-20.04%,0.0035,0.0167
float_share,total_mv,mean_diff,中证500,Long_top,BOTTOM,20130101,20201231,30,10,14.06%,4.10%,0.58,-53.95%,21.88%,0.76,-38.75%,-0.10%,0.14,-39.16%,0.0035,0.0167
float_share,total_mv,mean_diff,中证500,Long_bottom,BOTTOM,20130101,20201231,30,10,2.83%,-7.14%,0.26,-73.00%,15.62%,0.60,-59.66%,-18.65%,-0.51,-48.22%,0.0035,0.0167
float_share,total_mv,mean_diff,中证500,LT_SB,TOP,20130101,20201231,10,20,-18.75%,-28.71%,-0.29,-88.59%,-6.59%,0.05,-63.78%,-38.48%,-0.97,-71.42%,0.0033,0.0069
float_share,total_mv,mean_diff,中证500,Long_top,TOP,20130101,20201231,10,20,-11.33%,-21.29%,-0.08,-83.71%,3.03%,0.32,-55.39%,-34.38%,-0.88,-71.10%,0.0033,0.0069
float_share,total_mv,mean_diff,中证500,Long_bottom,TOP,20130101,20201231,10,20,6.15%,-3.80%,0.80,-50.74%,7.81%,1.07,-50.74%,3.12%,0.43,-29.96%,0.0033,0.0069
float_share,total_mv,mean_diff,中证500,LT_SB,TOP,20130101,20201231,20,20,-0.29%,-10.26%,0.15,-74.22%,-4.54%,0.03,-73.10%,8.79%,0.44,-31.21%,0.0033,0.0121
float_share,total_mv,mean_diff,中证500,Long_top,TOP,20130101,20201231,20,20,17.48%,7.51%,0.64,-57.07%,30.47%,0.91,-56.61%,-4.69%,0.00,-34.60%,0.0033,0.0121
float_share,total_mv,mean_diff,中证500,Long_bottom,TOP,20130101,20201231,20,20,10.94%,0.97%,0.48,-49.50%,27.34%,0.81,-49.50%,-15.77%,-0.36,-39.59%,0.0033,0.0121
float_share,total_mv,mean_diff,中证500,LT_SB,TOP,20130101,20201231,30,20,-15.38%,-26.00%,-0.58,-74.39%,-14.70%,-0.52,-74.39%,-16.75%,-0.72,-41.63%,-0.0043,-0.021
float_share,total_mv,mean_diff,中证500,Long_top,TOP,20130101,20201231,30,20,7.32%,-3.30%,0.40,-63.11%,15.82%,0.62,-55.29%,-7.91%,-0.12,-49.99%,-0.0043,-0.021
float_share,total_mv,mean_diff,中证500,Long_bottom,TOP,20130101,20201231,30,20,22.56%,11.93%,0.79,-59.34%,30.47%,0.95,-44.01%,8.11%,0.41,-33.36%,-0.0043,-0.021
float_share,total_mv,mean_diff,中证500,LT_SB,BOTTOM,20130101,20201231,10,20,-0.98%,-10.93%,0.19,-59.47%,1.37%,0.25,-46.77%,-5.52%,0.06,-44.74%,-0.0082,-0.0165
float_share,total_mv,mean_diff,中证500,Long_top,BOTTOM,20130101,20201231,10,20,-1.22%,-11.18%,0.20,-58.27%,8.40%,0.47,-53.02%,-17.97%,-0.31,-51.74%,-0.0082,-0.0165
float_share,total_mv,mean_diff,中证500,Long_bottom,BOTTOM,20130101,20201231,10,20,-1.95%,-11.91%,-0.07,-51.00%,4.98%,1.20,-51.00%,-14.55%,-2.01,-40.27%,-0.0082,-0.0165
float_share,total_mv,mean_diff,中证500,LT_SB,BOTTOM,20130101,20201231,20,20,-13.23%,-23.19%,-0.16,-90.70%,-26.12%,-0.52,-90.70%,19.53%,0.69,-28.49%,0.0001,0.0003
float_share,total_mv,mean_diff,中证500,Long_top,BOTTOM,20130101,20201231,20,20,2.93%,-7.04%,0.28,-71.58%,14.65%,0.54,-71.58%,-17.09%,-0.37,-46.47%,0.0001,0.0003
float_share,total_mv,mean_diff,中证500,Long_bottom,BOTTOM,20130101,20201231,20,20,9.96%,-0.01%,0.48,-72.60%,42.97%,1.21,-48.04%,-34.86%,-1.02,-69.01%,0.0001,0.0003
float_share,total_mv,mean_diff,中证500,LT_SB,BOTTOM,20130101,20201231,30,20,2.54%,-8.09%,0.24,-41.53%,-3.27%,0.04,-41.53%,15.14%,0.66,-37.23%,-0.0014,-0.0056
float_share,total_mv,mean_diff,中证500,Long_top,BOTTOM,20130101,20201231,30,20,4.98%,-5.65%,0.32,-70.88%,10.06%,0.46,-55.24%,-4.30%,-0.00,-39.48%,-0.0014,-0.0056
